"CD_RES_SECTOR","SCORE","RANK","DECILE"
"13025A722",-1.58743764208823,18189,10
"13025A783",-0.925607753112634,16607,10
"13025A7PC",2.86829058433353,67,1
"13025A80-",-0.397398794590764,12345,7
"13025A812",-0.380868164624606,12194,7
"13025A89-",-0.727410017736547,15341,9
"13025A913",-1.84797835715811,18265,10
"13029A000",-0.353036719977883,11879,7
"13029A01-",0.251982445984893,5897,4
"13029A020",-0.265112759416234,10983,7
"13029A032",-1.18282937405706,17608,10
"13029A073",-0.317231895004201,11494,7
"13029A091",-0.54429183930543,13795,8
"13029A10-",-0.146837459742602,9707,6
"13029A11-",-0.659684669115132,14811,9
"13029A12-",-0.157188673561366,9811,6
"13029A131",-0.492081792161905,13298,8
"13029A142",-1.12541486252027,17432,10
"13029A152",-0.541608475896326,13768,8
"13029A1MA",-0.970718110886534,16824,10
"13029A1PA",-0.253091947731023,10847,6
"13029A20-",-0.513783016786283,13498,8
"13029A21-",-0.118906584086925,9428,6
"13029A23-",0.277359768376205,5684,4
"13029A282",-0.565646230590735,13979,8
"13029A291",0.389569376637279,4807,3
"13031A000",-0.170783496645309,9957,6
"13031A010",-0.724476067146266,15316,9
"13031A022",-1.05877360640746,17191,10
"13031A033",-0.73014077154142,15367,9
"13031A044",-1.16221110076949,17549,10
"13031A085",-1.23794891502245,17735,10
"13031A091",-0.706183141728527,15178,9
"13031A100",-1.3051714331298,17880,10
"13031A11-",-0.668422015813959,14887,9
"13031A122",-1.41675621930737,18048,10
"13031A1PN",-0.636126824213619,14606,8
"13031A20-",-0.312488999965437,11438,7
"13031A211",-0.696107302892569,15100,9
"13031A22-",-0.67866866774349,14965,9
"13031A232",-0.854484688807708,16243,9
"13031A242",-1.378437187048,18005,10
"13031A280",-0.435347562565644,12703,7
"13031A291",-1.39165774057947,18023,10
"13035A00-",-0.234725918469309,10642,6
"13035A01-",-0.519054607184285,13544,8
"13035A020",-0.653965520009738,14757,9
"13035A03-",-0.254692270253052,10865,6
"13035A042",-1.25456442672128,17783,10
"13035A0MA",0.560350487343954,3713,3
"13035A0PA",-0.345021050967034,11799,7
"13035A10-",-0.671682927721716,14912,9
"13035A18-",-0.74835088543922,15502,9
"13035A19-",-0.819972375603394,16033,9
"13035A292",-0.548495319720776,13836,8
"13035B00-",-0.0810255285559165,9017,5
"13035B031",-0.907257378707233,16521,10
"13035B08-",-0.735521541660278,15406,9
"13035B0MA",0.33486218448981,5222,3
"13035B0PA",-1.03841159688137,17125,10
"13035B10-",-0.615984739602474,14424,8
"13035B18-",-0.181462100366202,10064,6
"13035B19-",-1.02230928137439,17055,10
"13035B20-",-0.754181469486589,15551,9
"13035B212",-0.578389886882685,14085,8
"13035B382",-0.781080896747631,15730,9
"13035B39-",-0.792330408246533,15810,9
"13035C00-",-0.750226053015167,15516,9
"13035C01-",-0.701072953002371,15139,9
"13035C02-",-0.470990356951234,13082,8
"13035C030",-1.11298303344678,17375,10
"13035C042",-0.64318317564069,14672,9
"13035C091",-0.732407299325938,15387,9
"13035C0AB",-0.512612423066218,13486,8
"13035C0JB",1.77074580057458,372,1
"13035C0PB",-0.349275244436387,11837,7
"13035C10-",-0.794658056433874,15830,9
"13035C113",-1.60031732133975,18196,10
"13035C1AA",-1.25419806446754,17780,10
"13035C1PA",0.138837644166182,6860,4
"13036A000",-0.274460273548498,11078,7
"13036A020",-0.630004727497233,14546,8
"13036A030",-0.603652041343438,14319,8
"13036A04-",-0.50510078597601,13404,8
"13036A091",-0.76203577281479,15609,9
"13036A112",-1.19384595724519,17640,10
"13036A213",-0.803186742670039,15908,9
"13036A22-",-0.662052760126286,14828,9
"13036A230",-0.719075391964812,15269,9
"13036A264",-0.252433833667346,10844,6
"13036A280",-0.53291749850798,13682,8
"13036A300",-0.646683947965598,14697,9
"13036A382",-0.875598268597399,16352,9
"13036A3PP",-0.603921490230401,14322,8
"13037A001",0.175627159811381,6540,4
"13037A012",-0.0840573928403253,9047,5
"13037A021",-0.823696910131556,16061,9
"13037A031",-0.271661831573943,11054,7
"13037A042",-0.429673196910117,12651,7
"13037A053",-0.180656794552557,10054,6
"13037A070",-0.0647606845010145,8820,5
"13037A091",-0.579830302346279,14098,8
"13037A100",-0.00215511266443947,8195,5
"13037A112",-0.593590298139231,14232,8
"13037A162",1.06694728262356,1485,1
"13037A181",-0.212447011299322,10399,6
"13037A191",-0.117441943975631,9416,6
"13037A201",-0.563172936305681,13951,8
"13037A282",-0.655812022327821,14772,9
"13037A293",-0.473791024117398,13109,8
"13037A382",-1.09025966438961,17298,10
"13037A3MA",-0.0466080775059007,8618,5
"13037A3PA",-0.506776941891163,13422,8
"13040A000",0.341975784675681,5164,3
"13040A012",0.126128439803203,6977,4
"13040A021",-0.260157656468607,10921,6
"13040A031",-0.329455681339897,11620,7
"13040A042",0.217049057317235,6193,4
"13040A051",0.442995050222096,4442,3
"13040A091",-0.793613371066564,15820,9
"13040A100",-0.363280801649515,12001,7
"13040A112",-0.0069849524351169,8234,5
"13040A120",-1.0016196343166,16953,10
"13040A173",-0.826109841751701,16079,9
"13040A209",-1.05509717164226,17174,10
"13040A2MA",-0.818796359054279,16024,9
"13040A2PA",-0.703576437739063,15155,9
"13040A310",-0.00687039453042114,8233,5
"13040A322",-1.4338072125503,18069,10
"13040A370",-0.413255210257365,12498,7
"13040A40-",0.615659476227792,3376,2
"13040A491",-0.578808751190755,14089,8
"13040A50-",-0.0243431407880521,8408,5
"13040A601",0.403316532005682,4705,3
"13040A613",0.21129164448841,6243,4
"13040A622",0.365479625030057,4980,3
"13040A700",0.299043101339889,5517,4
"13040A714",0.48657984415215,4153,3
"13040A721",-0.0666466440935334,8853,5
"13040A732",0.26279711151114,5817,4
"13040A742",0.361405844921858,5011,3
"13040A753",0.195540782392551,6372,4
"13040A793",-0.5898014128895,14201,8
"13040A810",-0.462152918134917,12988,8
"13040A824",-1.40970183180238,18039,10
"13044A000",0.0915636365732606,7306,4
"13044A01-",-0.143869950738386,9683,6
"13044A020",-0.337626095843881,11705,7
"13044A030",-0.2357218302142,10655,6
"13044A04-",-0.269889476251855,11037,7
"13044A052",-1.33336552944164,17927,10
"13044A091",-0.0121628273381152,8285,5
"13044A10-",0.191855267981466,6408,4
"13044A19-",0.451179059844823,4394,3
"13046A001",-0.353165996584012,11883,7
"13046A01-",-0.657134237908442,14787,9
"13046A022",-1.53632865864807,18153,10
"13046A033",-1.47046902447451,18100,10
"13046A042",-0.374199439172406,12123,7
"13046A053",-0.915878439846193,16563,10
"13046A081",-0.427680709981171,12630,7
"13046A091",-1.0940699342376,17313,10
"13046A10-",-0.276652881502196,11105,7
"13046A11-",-0.755222528660195,15560,9
"13046A122",-0.917008568213474,16571,10
"13046A183",-1.04796341830996,17151,10
"13046A191",-1.39775472671863,18032,10
"13046A212",-1.47447324294843,18103,10
"13049A00-",-0.109975933037117,9326,6
"13049A011",-0.667395985919132,14877,9
"13049A022",-0.788758442232581,15782,9
"13049A032",0.0274068177479626,7917,5
"13049A081",-0.514739991784763,13510,8
"13049A090",-0.861101164484171,16280,9
"13049A10-",-0.513512307545511,13495,8
"13049A11-",-0.128210871978885,9518,6
"13049A19-",-0.472281021324809,13098,8
"13049A200",-0.366158812812209,12037,7
"13049A210",-0.545647796143117,13808,8
"13049A29-",-0.613389928239301,14402,8
"13049B00-",0.243410387471982,5962,4
"13049B011",-0.0864562036309689,9075,5
"13049B022",-1.34195080943263,17943,10
"13049B033",-1.12289257322989,17421,10
"13049B042",-0.544624312958802,13799,8
"13049B091",-0.73253730745936,15388,9
"13049B100",-0.509373816764408,13448,8
"13049B110",-0.690446752363466,15063,9
"13049B124",-0.730071739992128,15366,9
"13049B180",-0.807085078865531,15932,9
"13049B190",-0.155265437813672,9793,6
"13049C00-",-0.123552468790854,9480,6
"13049D00-",-0.0688022306005286,8882,5
"13049D010",-0.337016204636442,11698,7
"13049D022",-0.718400222328042,15263,9
"13049D073",0.00660550169140958,8118,5
"13049D0AA",-0.160275067405475,9843,6
"13049D0PA",-0.873524973578924,16338,9
"13053A000",-0.150664096914791,9742,6
"13053A010",-0.172583440232074,9977,6
"13053A020",-0.330370561775931,11628,7
"13053A03-",-1.199040057979,17649,10
"13053A090",-0.0878465277923651,9089,5
"13053A100",-0.296453874395662,11296,7
"13053B09-",-0.586200752691075,14168,8
"13053C000",-0.467247984325551,13041,8
"13053C012",-0.407813147949885,12438,7
"13053C0MA",-0.412535825608172,12486,7
"13053C0PA",-0.452980056949038,12892,8
"13053D000",-0.171006588489905,9960,6
"13053D01-",-0.0297641419025238,8452,5
"13053D090",-0.412775972282499,12492,7
"13053D10-",-0.579871226438877,14100,8
"13053D11-",0.179904960469051,6507,4
"13053D12-",-0.0711951525085925,8905,5
"13053D19-",-0.975131654231791,16847,10
"21001A00-",1.49852204027978,620,1
"21001A011",1.29433826926674,956,1
"21001A02-",2.08830444361192,201,1
"21001A031",1.37371348409673,803,1
"21001A041",1.31285350499568,912,1
"21001A051",1.04723234160271,1549,1
"21001A07-",2.53423541964245,98,1
"21001A10-",0.896846039154432,2035,2
"21001A112",1.43606672496504,703,1
"21001A120",1.27002320318181,1007,1
"21001A132",1.06233742288594,1503,1
"21001A142",1.15844461065282,1233,1
"21001A152",0.772157723415893,2541,2
"21001A30-",1.1860216096691,1175,1
"21001A31-",0.795357677134923,2425,2
"21001A32-",0.90758298671205,1990,2
"21001A332",1.37792302261471,796,1
"21001A34-",1.5479449204934,561,1
"21001A350",1.03496144400603,1588,1
"21001A37-",3.14469911242345,42,1
"21001A401",-0.122515227011466,9472,6
"21001A41-",0.3399015946898,5182,3
"21001A42-",0.128125073598157,6955,4
"21001A43-",0.691632934269847,2983,2
"21001A441",1.01866888447543,1639,1
"21001A451",0.583216732720208,3558,2
"21001A472",1.40125475385675,757,1
"21001A492",-0.960710279997928,16773,10
"21001A503",-0.140951064196044,9654,6
"21001A51-",0.183622197414216,6470,4
"21001A52-",-0.11353962109386,9371,6
"21001A53-",-0.374054444858467,12121,7
"21001A552",0.866790983568506,2136,2
"21001A712",1.1840726736882,1181,1
"21001A72-",0.679358682102694,3042,2
"21001A732",-0.754523886491639,15553,9
"21001A74-",0.613735224077254,3387,2
"21001A80-",0.332046499069642,5240,3
"21001A81-",0.26222958933779,5820,4
"21001A82-",1.02434188073224,1620,1
"21001A83-",1.55396623547701,550,1
"21001A84-",0.0503408444297521,7688,5
"21001A85-",0.230170113711099,6092,4
"21001A90-",0.689448922305688,2991,2
"21001A911",1.22665972785681,1090,1
"21001A92-",0.571754494692418,3625,2
"21001A931",1.38010762837473,792,1
"21001A941",0.288574494826356,5596,4
"21001A95-",0.0108525708193192,8074,5
"21001B10-",1.97338561061437,244,1
"21001B11-",2.19489633900059,170,1
"21001B17-",1.48360247035764,637,1
"21001B20-",1.9842169292953,238,1
"21001B21-",1.90441289483067,281,1
"21001B22-",1.4996770772072,616,1
"21001B23-",1.60416054345339,498,1
"21001B241",2.02363788265733,222,1
"21001B25-",2.4606728252997,116,1
"21001B31-",1.00114188679933,1687,1
"21001B321",2.15087781478308,185,1
"21001B332",1.15085684896717,1255,1
"21001B372",1.62703653232389,472,1
"21001B3MJ",1.16003054196153,1226,1
"21001C512",0.331360354729872,5244,3
"21001C522",3.54256783911421,27,1
"21001C581",0.880692198448066,2098,2
"21001C5MA",-0.562371256359275,13946,8
"21001C5PA",0.0458425099405533,7731,5
"21001C611",-0.5225045717283,13578,8
"21001C6PB",-0.465285455892451,13022,8
"21001C70-",1.38892217664822,777,1
"21001C71-",1.25100926855287,1042,1
"21001C79-",-0.571411933401801,14023,8
"21002A00-",-0.135186377449415,9593,6
"21002A01-",-0.0127902700747518,8292,5
"21002A02-",-0.326449625591176,11590,7
"21002A030",-0.19823186108941,10243,6
"21002A041",-0.186211790116486,10122,6
"21002A072",-0.162662543791489,9868,6
"21002A10-",0.369339166619748,4949,3
"21002A11-",-0.225793564474288,10548,6
"21002A12-",-0.752771580635264,15541,9
"21002A130",-1.08307774846753,17275,10
"21002A14-",-0.888898344049378,16428,9
"21002A15-",0.0734620537083628,7462,5
"21002A18-",1.71017315362775,412,1
"21002A190",-0.224872213503078,10534,6
"21002A20-",-0.00156463269156764,8190,5
"21002A21-",-0.009526068779319,8257,5
"21002A22-",-0.642239803799982,14666,9
"21002A23-",-0.0777475959497963,8980,5
"21002A24-",0.283173471242222,5630,4
"21002A25-",-0.172497777768272,9975,6
"21002A30-",0.658108854637081,3146,2
"21002A311",-0.0976079332550732,9192,6
"21002A372",0.0981511361142683,7231,4
"21002A411",-0.801468634328992,15895,9
"21002A422",-1.10363317577919,17350,10
"21002A43-",-0.32826525268237,11607,7
"21002A441",-0.946643900098103,16708,10
"21002A45-",-0.46502316537661,13015,8
"21002A482",-0.166224541542447,9906,6
"21002A511",-0.130943027805191,9553,6
"21002A52-",-0.90652988281475,16516,10
"21002A53-",-0.506367056516423,13415,8
"21003A00-",0.47819434558469,4219,3
"21003A011",0.662822130511772,3119,2
"21003A02-",0.180065973663939,6504,4
"21003A03-",0.0760289942304369,7444,5
"21003A04-",-0.00951447849776327,8256,5
"21003A05-",-0.0867965924558074,9080,5
"21003A0AJ",0.768205545510208,2562,2
"21003A10-",0.116808125217517,7063,4
"21003A11-",1.68359415044912,425,1
"21003A212",0.0302242333516333,7885,5
"21003A283",0.617974239140095,3368,2
"21003A2MJ",1.14584490511877,1271,1
"21003A312",-0.644069540543221,14681,9
"21003A323",-0.0490254045306909,8647,5
"21003A331",0.58940626666498,3528,2
"21003A342",-0.762287143366465,15614,9
"21003A38-",-0.727603480044702,15342,9
"21003A41-",1.16590989747506,1211,1
"21004A001",1.33110443524812,878,1
"21004A002",1.28021264344506,987,1
"21004A01-",0.802243727326261,2386,2
"21004A02-",1.71405502200075,408,1
"21004A03-",2.24466451482635,159,1
"21004A04-",1.44034499549711,697,1
"21004A10-",1.05201209246292,1535,1
"21004A12-",0.96552881257394,1786,1
"21004A13-",0.219870950183999,6164,4
"21004A14-",1.65325641335782,455,1
"21004A15-",0.722436253869792,2820,2
"21004A16-",1.70993150691122,413,1
"21004A19-",0.408241265391745,4677,3
"21004A1MJ",0.171425304122811,6581,4
"21004A20-",1.23306554849856,1079,1
"21004A21-",1.83836022970658,324,1
"21004A22-",1.74370044486831,385,1
"21004A23-",2.08255188719929,203,1
"21004A24-",1.84735699318785,313,1
"21004A25-",1.29992268116527,940,1
"21004A32-",2.49465718191538,106,1
"21004A33-",1.2948689032116,954,1
"21004A34-",1.52595956399388,586,1
"21004A35-",0.726166062659808,2795,2
"21004A3MJ",-0.110652508920594,9332,6
"21004A70-",2.46147606801683,115,1
"21004A71-",2.67759526734205,85,1
"21004A72-",2.48923661462087,110,1
"21004A811",0.908476890340161,1984,2
"21004A822",2.66211404859722,87,1
"21004A83-",1.04275626660188,1563,1
"21004B10-",0.455015656048748,4367,3
"21004B112",1.04341896706526,1562,1
"21004B13-",0.633730336988199,3280,2
"21004B293",0.824333346195381,2293,2
"21004B2MJ",0.19272150100221,6401,4
"21004B2WJ",1.18830374647761,1169,1
"21004B411",1.03445766276141,1591,1
"21004B421",0.747402678545211,2675,2
"21004B43-",0.733705311221359,2758,2
"21004B44-",0.645905551162107,3228,2
"21004B45-",0.268554725877114,5760,4
"21004B49-",1.91767592935604,277,1
"21004C501",-0.177832121866909,10030,6
"21004C51-",0.72522743925714,2801,2
"21004C52-",0.759070952240426,2611,2
"21004C53-",0.658030542744551,3147,2
"21004C54-",0.105171788366969,7172,4
"21004C552",0.285010722389891,5618,4
"21004C61-",-0.16971764764562,9944,6
"21004C62-",-0.245712147617532,10778,6
"21004C63-",-0.237680033303365,10685,6
"21004C642",0.455890619913845,4358,3
"21004C65-",-0.645031339003075,14687,9
"21004D600",1.88904725573003,285,1
"21004D610",1.04517093225102,1552,1
"21004D62-",1.86582598036101,300,1
"21004D631",3.22015775475808,36,1
"21004D64-",1.12476637842809,1319,1
"21004D672",1.73579658246229,391,1
"21004D6MJ",0.911364071450017,1970,2
"21004D6NJ",4.19063254048467,13,1
"21004E101",1.33079911670372,879,1
"21004E112",1.46486312118073,658,1
"21004E12-",1.43518966024338,705,1
"21004E130",1.13153487617856,1307,1
"21004E14-",0.999402585823111,1689,1
"21004E180",-0.4973138219408,13336,8
"21004E201",0.200531032840829,6331,4
"21004E211",1.45327876662262,675,1
"21004E222",0.391786391002505,4791,3
"21004E233",-0.744927870524464,15480,9
"21004E70-",1.37012642198441,807,1
"21004E72-",1.52150975762494,593,1
"21004E73-",1.86347888858315,302,1
"21004E74-",1.70340353309835,415,1
"21004E800",0.0356151079920772,7819,5
"21004E81-",0.311042720114174,5426,3
"21004E82-",1.39834851798038,763,1
"21004E83-",0.139254330635984,6856,4
"21004E8MJ",0.936597550760135,1881,2
"21004F511",-0.213392058460655,10405,6
"21004F522",-0.251535312733992,10833,6
"21004F531",0.345922552650962,5132,3
"21004F572",0.670243030385403,3080,2
"21004F901",-0.0388792808883549,8539,5
"21004F91-",0.183571054909682,6471,4
"21004F922",-0.115164457230856,9385,6
"21004F930",1.06231712255272,1504,1
"21004F94-",0.473870851687887,4239,3
"21004F953",0.111390326703389,7119,4
"21004F970",0.942396713205225,1860,2
"21004F994",-0.959552537237033,16765,10
"21004F9MJ",-0.28648148440645,11194,7
"21004G30-",0.00574362725058154,8131,5
"21004G310",-0.238804673629814,10695,6
"21004G321",0.220766074510434,6159,4
"21004G3MJ",0.649258173229582,3206,2
"21004G3NJ",0.777150435337692,2515,2
"21005A00-",0.433684719987672,4510,3
"21005A01-",1.19849094926138,1145,1
"21005A02-",0.718851083531732,2839,2
"21005A031",0.466033975488125,4281,3
"21005A042",1.25369963642675,1038,1
"21005A051",1.38976091018493,771,1
"21005A082",-1.48360130822521,18115,10
"21005A10-",0.901246851602735,2016,2
"21005A11-",0.346718488328674,5126,3
"21005A12-",2.13481358535858,194,1
"21005A13-",0.670027573528955,3083,2
"21005A14-",-0.239133357556133,10699,6
"21005A15-",-0.30489357218347,11374,7
"21005A20-",0.287331770108463,5604,4
"21005A21-",0.363256382600416,5000,3
"21005A22-",0.22096286577,6158,4
"21005A311",-0.0101227652944252,8262,5
"21005A322",0.155549778759776,6721,4
"21005A33-",0.0553707334204378,7642,5
"21006A001",0.618730582650776,3362,2
"21006A011",0.837619946070568,2239,2
"21006A02-",0.4828549534965,4181,3
"21006A03-",0.636749885020165,3266,2
"21006A042",0.419798832995803,4593,3
"21006A052",0.528707866363144,3890,3
"21006A094",-0.749649277247341,15514,9
"21006A101",0.762948605881746,2590,2
"21006A11-",-0.784671936267837,15755,9
"21006A12-",0.0601520222154048,7593,5
"21006A13-",0.343063049888843,5156,3
"21006A142",0.456893457439068,4351,3
"21006A153",0.410061221933606,4662,3
"21006A171",0.357257454200291,5043,3
"21006A201",-0.151583765301734,9752,6
"21006A21-",0.0724727072672098,7471,5
"21006A22-",-0.0659051055504232,8840,5
"21006A23-",-0.00588086893085948,8225,5
"21006A24-",1.12422388638785,1322,1
"21006A25-",1.42152839792371,729,1
"21006A312",0.39154304809566,4792,3
"21006A323",0.506915235479727,4016,3
"21006A403",0.0897069370361622,7322,5
"21006A414",-0.436881461772133,12723,7
"21006A474",0.502022126213444,4044,3
"21006A48-",-1.84527985501074,18264,10
"21006A515",0.945173321287375,1852,2
"21007A00-",1.21190258450491,1118,1
"21007A01-",0.809762176212338,2360,2
"21007A02-",-0.665728971592176,14857,9
"21007A03-",0.607092868330975,3425,2
"21007A04-",2.49993160996164,103,1
"21007A05-",0.178611200369833,6517,4
"21007A06-",1.47727175377662,640,1
"21007A071",0.981633861882981,1736,1
"21007A082",1.37790107026255,798,1
"21007A101",0.620971606133621,3349,2
"21007A111",-0.534159786300799,13690,8
"21007A12-",-0.436816994321854,12721,7
"21007A132",-0.102398682262328,9248,6
"21007A142",0.664608307187987,3106,2
"21007A201",-0.111400883170055,9343,6
"21007A21-",-0.349459188052284,11838,7
"21007A239",0.116136779134418,7073,4
"21007A242",-0.064544336254909,8817,5
"21007A252",0.35178904988824,5082,3
"21007A373",0.723297569331285,2812,2
"21007A40-",1.39148070703515,769,1
"21007A41-",1.67996454939674,430,1
"21007A50-",0.918160316695408,1943,2
"21007A51-",0.483851791119814,4172,3
"21007A52-",0.846202055449846,2209,2
"21007A53-",0.964431339796671,1789,1
"21007A541",0.119574239508224,7042,4
"21007A552",-0.552795626670945,13867,8
"21007A60-",1.9309991824857,268,1
"21007A61-",1.78871556703097,354,1
"21007A70-",0.394983409017078,4768,3
"21007A71-",1.36579087622495,818,1
"21007A72-",0.842554874151136,2220,2
"21007A73-",0.137769285296517,6868,4
"21007A75-",-0.348168836199718,11829,7
"21007A783",0.0302155143403973,7886,5
"21007A814",-0.294468758146031,11276,7
"21008A00-",0.440873653568449,4453,3
"21008A01-",0.221657799375269,6152,4
"21008A02-",0.496498274759701,4085,3
"21008A10-",0.36550623753057,4979,3
"21008A20-",0.371060500199229,4932,3
"21008A21-",-0.52286162571532,13579,8
"21008A220",1.30933650444732,921,1
"21008A23-",1.31526628536856,909,1
"21008A240",-0.576243721329279,14066,8
"21008A30-",0.366001564747391,4975,3
"21008A31-",0.160995596714094,6669,4
"21008A32-",0.184661588443553,6462,4
"21008A33-",-0.166911841700512,9915,6
"21008A34-",-0.895091921854964,16464,10
"21008A35-",-0.913119968790342,16549,10
"21009A00-",1.33577570562088,871,1
"21009A01-",1.61795262341824,479,1
"21009A02-",1.51538186871947,599,1
"21009A03-",0.963846877778597,1791,1
"21009A041",0.949468385422822,1841,2
"21009A051",1.79808495630517,349,1
"21009A101",1.25396869403168,1036,1
"21009A111",1.03530695460915,1586,1
"21009A121",0.21987325097437,6163,4
"21009A13-",0.514233714497676,3971,3
"21009A151",0.327783366629734,5274,3
"21009A20-",1.00766936349717,1671,1
"21009A21-",1.2835873284495,979,1
"21009A22-",0.47140592421348,4245,3
"21009A23-",0.171569019888434,6576,4
"21009A2MJ",3.37268437537082,29,1
"21009A301",0.259793579448781,5840,4
"21009A311",0.585485298623013,3544,2
"21009A33-",1.60934597833906,490,1
"21009A34-",2.13499403926448,192,1
"21009A40-",0.771885554728076,2543,2
"21009A41-",0.535069170673996,3861,3
"21009A42-",0.183090580604934,6475,4
"21009A43-",0.322612482788754,5318,3
"21009A44-",1.09100349560236,1418,1
"21009A451",0.376712270095153,4890,3
"21009A501",1.55122763499973,554,1
"21009A512",0.259711697077139,5841,4
"21009A52-",1.91949198475681,276,1
"21009A53-",1.59305308955146,509,1
"21009A542",1.56667849133259,535,1
"21009A552",1.55456614408899,549,1
"21009A602",1.67569912198425,435,1
"21009A612",0.969939241013496,1767,1
"21009A623",0.340976438739443,5174,3
"21009A63-",0.548786798260209,3786,3
"21009A652",0.465114628643512,4286,3
"21009A712",0.852304495541411,2179,2
"21009A72-",0.827245955156063,2283,2
"21009A73-",0.064467481198254,7553,5
"21009A802",-0.749146553075606,15511,9
"21009A812",-0.364024764024424,12012,7
"21009A82-",-0.030280416166207,8456,5
"21009A83-",1.02463699810178,1619,1
"21009A90-",0.656582261079252,3155,2
"21009A911",0.470314414400948,4251,3
"21009A922",0.158138034179923,6700,4
"21010A00-",0.281378715671807,5649,4
"21010A01-",0.758285571364439,2619,2
"21010A02-",0.89769729739457,2030,2
"21010A03-",0.662273169667455,3122,2
"21010A04-",0.41449207766465,4622,3
"21010A05-",0.59290545756909,3509,2
"21010A10-",0.0915642432371119,7305,4
"21010A111",0.251421160119602,5902,4
"21010A121",0.106168354397162,7163,4
"21010A13-",0.399633694499988,4728,3
"21010A141",0.684071992457102,3020,2
"21010A1AJ",-1.23689813658039,17732,10
"21010A21-",0.494028626987487,4106,3
"21010A312",1.01056560246916,1666,1
"21010A393",0.0984743995778416,7229,4
"21010A493",0.410997539781759,4652,3
"21011A00-",1.09402549942862,1403,1
"21011A01-",1.37869774038753,794,1
"21011A02-",1.95466159755699,255,1
"21011A10-",0.272058557861825,5731,4
"21011A11-",0.0274426797564489,7916,5
"21011A12-",-0.0716876873780577,8910,5
"21011A20-",0.536330885797711,3855,3
"21011A30-",1.07953493188895,1449,1
"21012A00-",1.88208808384655,287,1
"21012A011",1.45207070138045,677,1
"21012A02-",1.84080453483252,320,1
"21012A03-",1.28833668027381,968,1
"21012A041",1.87696583449118,291,1
"21012A05-",1.50649769381237,611,1
"21012A10-",1.54960001477711,559,1
"21012A11-",2.58623374749258,95,1
"21012A12-",2.42251509161969,125,1
"21012A13-",1.59088505536828,512,1
"21012A141",1.79943602305182,348,1
"21012A152",2.65252169671979,89,1
"21012A172",2.60396357349627,94,1
"21012A20-",0.87325112238575,2116,2
"21012A21-",0.786567349515924,2478,2
"21012A22-",-0.339023300242602,11726,7
"21012A23-",0.116063146873304,7076,4
"21012A24-",0.541414398509904,3829,3
"21012A25-",1.50834250757595,608,1
"21012A26-",-0.0890195409159393,9098,5
"21012A30-",0.193729073542495,6388,4
"21012A39-",-1.74897512756521,18241,10
"21012A41-",0.278862381689644,5672,4
"21012A50-",0.791721141911137,2447,2
"21012A511",1.03514190662454,1587,1
"21012A52-",0.55327416033787,3758,3
"21012A53-",2.16532111444284,181,1
"21012A54-",1.06334655300868,1500,1
"21012A552",0.907727656423201,1989,2
"21012A60-",1.60290526898909,500,1
"21012A611",1.56773080365221,533,1
"21012A62-",1.71497824726931,405,1
"21012A63-",1.56502494608767,537,1
"21012A672",1.40492740943977,753,1
"21012A71-",1.7774553420123,365,1
"21012A72-",1.06266427130385,1502,1
"21012A732",2.07469807918552,207,1
"21012A811",0.509012733014511,4002,3
"21012A822",0.241348464755578,5983,4
"21012A833",0.171599016099835,6575,4
"21012A84-",-0.653642879553059,14753,9
"21012A851",-0.312425460711839,11437,7
"21012A882",0.448524029467473,4403,3
"21013A00-",1.79971569284873,347,1
"21013A01-",1.06747841601478,1481,1
"21013A02-",0.809183545750319,2364,2
"21013A031",0.887428298145477,2075,2
"21013A04-",0.64229676677691,3246,2
"21013A052",0.689074206603607,2995,2
"21013A101",2.78389518160859,75,1
"21013A102",1.7591394610884,378,1
"21013A11-",1.03777733112148,1576,1
"21013A121",2.08048939864026,204,1
"21013A13-",1.71813771973815,401,1
"21013A151",1.65049147039646,457,1
"21013A201",2.17277204529277,179,1
"21013A211",1.22170739839613,1098,1
"21013A22-",2.27717931503803,149,1
"21013A23-",1.50723485295945,610,1
"21013A242",1.95667779172849,254,1
"21013A252",1.85194781466878,309,1
"21013A2MJ",1.78636236682989,359,1
"21013A40-",1.87015123518886,296,1
"21013A41-",1.94737878707603,258,1
"21013A422",1.8315213833176,327,1
"21013A51-",1.03729076423406,1578,1
"21013A522",1.47666755166081,642,1
"21013A612",1.29300457432825,957,1
"21013A623",0.393292921767522,4778,3
"21014A00-",1.8558510205672,307,1
"21014A01-",1.30777885199388,925,1
"21014A02-",2.00366475596606,231,1
"21014A03-",0.889300495994441,2063,2
"21014A04-",1.47156177681425,649,1
"21014A05-",1.59116215604207,511,1
"21014A10-",1.20602710822189,1136,1
"21014A12-",1.58037062680209,522,1
"21014A14-",2.49491086428405,105,1
"21014A3MJ",-0.710670107203856,15212,9
"21014A41-",1.55913937720648,542,1
"21015A00-",1.44171377033491,694,1
"21015A01-",0.908991850087635,1982,2
"21015A021",1.59701327562465,507,1
"21015A03-",1.21969064672262,1100,1
"21015A04-",1.67889176393902,432,1
"21015A05-",1.86876115163617,298,1
"21015A101",1.08424328065012,1439,1
"21015A111",0.844510290396006,2214,2
"21015A12-",0.776442472245121,2520,2
"21015A13-",0.986878749065773,1723,1
"21015A142",0.631014225869567,3305,2
"21015A152",1.36360229688833,821,1
"21015A20-",1.54986823098159,558,1
"21015A21-",2.49598647493114,104,1
"21015A22-",1.41841784221242,735,1
"21015A231",1.1639335121874,1215,1
